id,province,urban,hh_size,true_income,reported_income,utility_kwh,mobile_money,poor_true,split
1363,Punjab,0,7,9100.724875416774,10588.017995866352,20.93375552754418,0,1,train
1364,Punjab,1,4,17598.730248671123,18977.069230367204,42.694213291025704,1,1,test
1365,Khyber Pakhtunkhwa,0,2,30119.507860649108,21641.25552836906,67.83391928542646,0,1,train
1366,Punjab,1,4,34436.2268855227,33796.336056303044,72.16702985368453,1,1,train
1367,Punjab,0,5,21426.850455698357,19547.80839344268,28.370525183686034,1,1,test
1368,Punjab,1,7,14208.965534666953,5713.389853043063,81.47853396876205,0,1,test
1369,Khyber Pakhtunkhwa,1,5,25714.459666119896,19608.99263353918,64.85019967249296,0,1,train
1370,Punjab,0,3,17465.910305691654,16692.782094899103,65.51223821305652,0,1,test
1371,Punjab,1,4,15375.059605207474,13352.359601530647,53.72471052060219,0,1,train
1372,Sindh,1,10,14033.475311154625,10864.63782527336,146.9186996510508,1,1,train
1373,Punjab,1,7,12879.819509052792,13902.082471594907,54.334948611475554,0,1,train
1374,Punjab,1,1,178701.3956675922,144896.17543213457,178.43890184334867,1,0,test
1375,Punjab,0,3,13289.441921153795,13044.788899236293,59.853860873545266,0,1,train
1376,Punjab,1,5,9821.453060067908,3000,101.50796423032344,0,1,train
1377,Punjab,1,5,48699.757326100735,31587.857694412087,85.53046408827245,0,0,train
1378,Punjab,0,4,21123.58106167068,23694.331559196085,109.9621338158884,0,1,train
1379,Punjab,1,3,37054.41886171337,25119.240890031073,11.36299974619913,1,1,train
1380,Balochistan,0,6,26260.0404776152,23660.10903760508,83.7949443871524,1,1,train
1381,Punjab,1,4,66714.83402507027,49160.74670248361,102.4764932888209,0,0,train
1382,Khyber Pakhtunkhwa,0,4,66242.85336042187,44022.21896958017,62.655092375924596,0,0,test
1383,Punjab,0,7,41333.416847653825,31280.601907114407,117.25105345910987,0,0,train
1384,Punjab,1,3,30535.62015940719,27253.238057727613,74.44727502984415,1,1,test
1385,Sindh,1,6,25256.626416686675,20883.787684530507,53.751560217133104,0,1,test
1386,Punjab,0,8,12754.611182633671,9768.941075289016,112.29109481757126,0,1,train
1387,Punjab,0,4,37168.84122781325,34314.93265065745,61.01648229481276,0,1,train
1388,Sindh,0,6,21595.41924612293,17779.186045982944,53.89658055171904,1,1,train
1389,Punjab,1,3,42108.90745127374,32167.891318056656,19.363125593095162,0,0,train
1390,Punjab,0,6,21644.099960119012,20549.349195030703,65.46741860357065,0,1,train
1391,Punjab,1,5,21397.410648091332,21966.797611137583,12.218708918910693,0,1,train
1392,Khyber Pakhtunkhwa,0,5,26401.038384539243,25216.222927547453,81.34438617026115,0,1,train
1393,Punjab,0,3,26162.5451516443,30801.853038156543,56.44721425165805,0,1,test
1394,Punjab,0,5,9649.974787371151,14611.466065092405,10.003090885496484,0,1,train
1395,Punjab,1,4,34187.00939796277,32585.689807867006,73.13291674414614,1,1,train
1396,Punjab,1,5,33620.139426010166,24798.7156920403,30.028339033166176,0,1,train
1397,Punjab,0,2,20240.24470524383,16673.438635493392,58.300012753396445,0,1,train
1398,Punjab,1,3,38777.67647405684,37992.343790314444,15.152802984628472,1,1,train
1399,Sindh,0,2,19644.97460825172,18508.724365126436,65.72222959956731,0,1,test
1400,Punjab,1,6,15026.276614646038,13785.156779520077,86.26285037880132,0,1,train
1401,Sindh,0,1,36038.127145791266,28586.70080915004,83.62801868751734,0,1,train
1402,Punjab,1,4,9464.976733969082,3000,61.115011132671576,0,1,train
1403,Sindh,1,4,52149.68831030449,35050.270015927665,63.67369520770421,1,0,train
1404,Punjab,1,3,67667.63542390788,43009.409639396225,60.908509339794016,1,0,train
1405,Punjab,0,2,6138.333844000992,3748.4741144503105,40.52424755665184,1,1,train
1406,Punjab,0,6,48843.66306054751,41010.33962567718,153.19856010303857,1,0,test
1407,Punjab,0,11,52740.21523859875,41504.71828818445,131.72616621174285,0,0,train
1408,Sindh,0,4,16896.30184995946,15152.934178701447,68.74305621977015,0,1,train
1409,Punjab,1,5,19079.430751145042,15532.691958930185,66.47648192111562,1,1,test
1410,Punjab,0,6,7683.053568485042,7608.039965685328,77.6785780878033,0,1,test
1411,Punjab,1,3,49045.23322163453,40494.35661988675,68.3878161432281,0,0,train
1412,Punjab,0,6,54613.65681017161,44863.26497095126,91.99103209003137,1,0,train
1413,Punjab,0,8,38262.922111281034,33141.935153909646,161.6029229580361,0,1,test
1414,Punjab,0,4,47148.52405130416,40441.576579862565,97.63219236448018,0,0,train
1415,Punjab,0,4,23440.09302749206,19785.651057732433,77.59168434018667,1,1,test
1416,Punjab,0,6,25447.68217781482,27512.102376582214,95.77708149964525,0,1,test
1417,Sindh,1,4,19141.32022540703,19416.012633036582,82.42975424304974,1,1,train
1418,Punjab,0,5,50055.84487155137,34142.20457033427,165.83608532321153,0,0,train
1419,Punjab,0,3,10467.814328445793,6466.076691511535,10,1,1,test
1420,Khyber Pakhtunkhwa,1,5,26656.67714956634,24662.378111080194,89.02155104705388,0,1,train
1421,Punjab,1,4,34932.52895788412,36313.8496102922,104.50585131829564,1,1,train
1422,Punjab,0,5,10186.403362469398,5268.644085309799,86.05234865249666,0,1,train
1423,Balochistan,1,2,12583.660793867772,8842.60741524347,54.099834334769824,1,1,test
1424,Sindh,1,6,14452.089070826576,10084.91047154501,66.71387496153781,1,1,test
1425,Punjab,1,4,40673.334068888995,34347.52791639214,67.63027722021346,1,0,test
1426,Balochistan,1,3,76843.88322530671,66670.3141359753,88.94416043709552,1,0,test
1427,Punjab,0,3,28491.381553361254,30023.987709353125,60.50514793546616,0,1,train
1428,Punjab,1,8,43006.72439774922,33925.663290549855,85.58856623337005,1,0,train
1429,Sindh,0,5,14332.719203076571,17243.706821708536,24.63533771858338,0,1,train
1430,Khyber Pakhtunkhwa,0,6,30198.1858761328,24506.89293807547,71.134459549718,0,1,train
1431,Punjab,1,9,80480.53906233695,52196.742556606296,181.08656879030318,1,0,train
1432,Khyber Pakhtunkhwa,0,3,42169.27682148631,31011.705847757596,46.92526487777438,0,0,test
1433,Khyber Pakhtunkhwa,1,6,39162.53842195819,32671.683649699058,92.2023888493286,1,1,train
1434,Khyber Pakhtunkhwa,1,1,18708.4771621433,13344.540146569361,32.850901456295425,0,1,test
1435,Punjab,1,5,23186.770314875543,23439.070264122278,116.06603576829485,1,1,test
1436,Sindh,1,2,9916.931519990905,12032.119215749717,25.24780760517331,0,1,test
1437,Punjab,1,8,37065.51008227854,29921.066165723245,55.919774552718636,1,1,train
1438,Balochistan,0,4,34244.36081395859,26018.8707561769,72.69757516065411,0,1,test
1439,Punjab,0,5,19095.454351533164,16823.351048905242,91.3365920854619,0,1,test
1440,Punjab,0,8,62118.54593471301,42500.4280600842,63.856156112875766,1,0,test
1441,Sindh,0,2,12007.85197594336,8016.158693098416,38.426702999017955,0,1,train
1442,Punjab,1,4,15871.367816422317,13646.524697913723,72.54217470265237,0,1,train
1443,Khyber Pakhtunkhwa,1,7,56194.13164353754,47556.74685367058,91.330839330637545,0,0,test
1444,Sindh,1,3,31727.878655134326,26082.600057253134,60.13353573883707,0,1,test
1445,Punjab,0,3,26704.42804129421,21489.793888519947,59.04272802236775,0,1,train
1446,Sindh,0,4,35121.132729163895,27074.838064908592,81.33129906011698,0,1,train
1447,Sindh,0,4,90826.49708562325,66720.10713514136,78.5950605535332,1,0,test
1448,Khyber Pakhtunkhwa,0,7,41526.29666313035,33815.656625389,108.60203213919272,0,0,test
1449,Sindh,0,4,6930.4640596881545,5949.633094912029,17.238276826691774,0,1,test
1450,Khyber Pakhtunkhwa,1,2,12928.675979498346,8942.843972882489,23.40276061176359,0,1,train
1451,Khyber Pakhtunkhwa,0,4,31531.46577431457,27253.222121261562,20.81060195729348,0,1,test
1452,Sindh,0,3,12318.767827448075,17565.920422277934,62.29676443131518,0,1,train
1453,Sindh,0,3,30730.773945177974,22719.013102179473,63.64575730188306,0,1,test
1454,Punjab,1,4,120352.06970493098,106426.87038596162,152.27871335937655,0,0,train
1455,Punjab,0,7,27459.012765045878,26780.742071303765,90.71727085817281,0,1,train
1456,Balochistan,1,1,35527.356273929596,29686.049050374582,67.27450124744618,1,1,test
1457,Punjab,1,6,29731.30750207006,18447.48288781203,88.12929280287274,0,1,train
1458,Punjab,0,9,14642.238685608438,14927.825842986818,122.40800671519261,0,1,train
1459,Punjab,0,4,46791.52986941211,32561.550671000972,77.44053304447678,0,0,train
1460,Punjab,0,8,14161.883123666998,17533.647737182946,73.70948765460804,0,1,test
1461,Sindh,0,3,25092.62582278757,21964.554184078628,28.49069041018673,0,1,train
1462,Sindh,0,7,22686.79720086192,20316.669073856705,62.94939915550046,0,1,test
1463,Punjab,1,6,31698.948333628472,27824.470201271924,117.68913407554624,0,1,train
1464,Punjab,0,10,12644.731850922948,11627.210722755965,90.49605588260457,0,1,test
1465,Sindh,0,5,45941.54346293803,36597.35807705786,86.51383566958889,1,0,train
1466,Sindh,1,4,43117.857372480095,26851.039425462935,119.74453036996002,0,0,train
1467,Punjab,1,6,24143.567918924706,17922.11312925696,66.01844319128136,1,1,train
1468,Punjab,1,3,20379.041580829013,15778.350908501243,29.93502029869854,0,1,train
1469,Punjab,0,6,26359.305327646176,26768.82558827354,34.517064373031964,0,1,train
1470,Punjab,1,2,41205.592966962446,30720.08489713068,63.6368209011987,1,0,train
1471,Sindh,0,4,8879.464137674468,6395.391283248884,83.17518287822729,1,1,test
1472,Punjab,0,5,19014.73501138516,15516.245356694288,81.99199213186678,1,1,train
1473,Punjab,0,6,74238.9891220457,49784.707264686884,115.78377573214497,0,0,train
1474,Khyber Pakhtunkhwa,1,12,21152.347406587043,18943.633047522704,63.20347008138124,1,1,train
1475,Punjab,1,3,32857.50934629454,29577.78935168669,84.70438938287714,0,1,train
1476,Punjab,0,5,28961.973072162706,24405.181204035383,70.07268445210656,0,1,train
1477,Khyber Pakhtunkhwa,1,8,106118.88697926738,71579.60288890351,198.9293479826389,1,0,train
1478,Punjab,0,3,11527.457564563334,11219.950494362016,17.0108332654257,0,1,test
1479,Punjab,0,7,30510.195835961968,28030.840637309513,80.86848666332273,0,1,train
1480,Sindh,1,7,55317.84328016794,39782.969281140904,94.1880875648286,0,0,train
1481,Punjab,1,10,18080.583545270358,17647.42222093639,108.62329826930632,0,1,train
1482,Islamabad,0,5,61703.26086864146,48936.07940786473,114.31734638386514,0,0,train
1483,Balochistan,0,2,20387.280308316298,12820.31806339202,43.85568807297304,0,1,test
1484,Punjab,1,9,7657.544799624173,9795.896323931443,111.10481790654536,1,1,test
1485,Punjab,1,9,34092.373346014785,31221.21102115936,98.04156284239933,1,1,train
1486,Sindh,0,5,40979.80219115083,38206.44275735607,118.57376367989991,0,0,train
1487,Punjab,0,3,19687.75359326019,15546.075980529182,31.18457181323447,0,1,train
1488,Balochistan,0,8,9023.467442028925,5590.0923943442285,47.47121783461894,0,1,train
1489,Punjab,0,3,47004.42695603751,39434.35753789291,39.34527715241053,0,0,train
1490,Sindh,0,3,36424.35074442215,34373.621553826786,37.47643347054815,0,1,train
1491,Sindh,0,4,32026.73861803075,30835.26500198215,76.14828118419352,0,1,train
1492,Punjab,1,4,39123.855385737545,37745.703231314284,74.42906256467231,0,1,test
1493,Punjab,0,1,52718.144033077115,43569.2731558948,67.09502676069002,0,0,train
1494,Punjab,0,7,12152.669618839254,9580.365651179853,35.328394770557054,0,1,train
1495,Punjab,0,5,54250.62247652664,40775.1436439802,73.726157911518,0,0,test
1496,Sindh,0,6,18766.570840520246,22533.106808701184,42.29762669585838,1,1,train
1497,Sindh,0,4,64329.01441582557,48568.294850336955,60.205126553501124,0,0,train
1498,Sindh,0,5,24308.803960195997,22038.278741118564,38.57680301189909,0,1,test
1499,Punjab,0,7,9683.413631077578,6027.235794205939,48.18661243203063,1,1,test
1500,Punjab,1,9,54828.14709191374,37518.18613281356,135.0094544280934,0,0,train
1501,Punjab,0,4,12392.519774956043,10103.292647902004,53.45906245634598,0,1,train
1502,Balochistan,0,4,11413.123602985863,12616.357432510174,47.43671300269988,0,1,test
1503,Punjab,0,9,19368.521385247892,13372.438307535514,52.20264402375359,0,1,test
1504,Khyber Pakhtunkhwa,0,3,23705.908409103613,23739.02129892179,50.85520352389957,0,1,train
1505,Punjab,1,3,16326.709555109512,12429.692565646155,110.2843604553768,1,1,test
1506,Sindh,0,1,62906.88164089976,58146.601926815005,123.15228742729892,0,0,test
1507,Sindh,1,7,25495.404267819682,26451.660719238,44.88969534968023,1,1,train
1508,Punjab,1,7,80709.36758428314,51487.84072023027,149.91896026409745,0,0,train
1509,Punjab,0,10,33763.03575770294,35606.45620324739,97.661452369966,0,1,train
1510,Punjab,1,5,35273.322256827494,29203.48383606949,90.93796956588159,0,1,test
1511,Sindh,1,6,77048.37691688692,52002.638152884116,120.73030724458653,0,0,train
1512,Punjab,0,2,15242.153954755815,14155.53831334776,40.0664156470613,0,1,test
1513,Sindh,0,5,45495.8607023946,30615.108025300528,113.53671457437095,0,0,test
1514,Punjab,0,9,28805.567496505668,24280.6790983565,97.4145038534443,0,1,train
1515,Khyber Pakhtunkhwa,0,5,9519.740369945208,10250.399834616333,17.828927404036705,0,1,test
1516,Punjab,0,3,29104.59217947089,26925.594583017817,57.96746751773684,0,1,train
1517,Sindh,0,4,24182.48291915736,15932.797723872194,95.87079062892161,1,1,test
1518,Punjab,0,8,53047.82358861817,39432.55536480261,137.16964367622506,0,0,train
1519,Sindh,0,5,42312.119535938626,38574.72686546936,152.91042810706492,0,0,test
1520,Balochistan,0,10,6402.161107269787,4249.514474370282,68.84341971020825,0,1,train
1521,Sindh,0,3,14618.91607882392,10833.596944113053,59.96194512352993,0,1,test
1522,Punjab,0,4,20624.245244666505,16918.996483429295,70.90219180235218,0,1,train
1523,Punjab,1,12,61944.13764274924,54868.01292359224,140.76435984111373,1,0,train
1524,Sindh,0,8,66801.30043929411,49456.320455808804,93.00000975381423,0,0,test
1525,Punjab,0,5,40791.335139275885,39337.491016177715,70.56948021117545,0,0,test
1526,Punjab,0,2,11582.186905473423,8428.610723685173,10,0,1,train
1527,Punjab,1,3,25455.2777591719,22498.34647289681,10,0,1,train
1528,Sindh,1,1,16492.77576073956,10377.92473698745,10,0,1,test
1529,Sindh,0,3,37389.231381810816,34860.325040565745,71.18477845774729,1,1,train
1530,Khyber Pakhtunkhwa,1,4,49843.29946426658,43260.05781343263,80.28889432339751,0,0,train
1531,Punjab,1,7,102064.01702032378,80119.75681981907,140.53988007515414,1,0,train
1532,Khyber Pakhtunkhwa,1,5,25812.11379951821,26103.920514225236,90.10620856781435,0,1,train
1533,Punjab,1,4,40773.84536492048,36247.79302667698,17.51253325046664,0,0,train
1534,Sindh,1,4,15583.373004288513,18181.39010575244,111.83891652013372,0,1,train
1535,Punjab,0,8,24443.611877418803,22950.030266964284,121.71846014289186,1,1,train
1536,Balochistan,0,6,13473.274755602504,11340.955253138316,59.81630141169377,0,1,test
1537,Punjab,1,8,12076.943343951762,12642.109670198397,86.87764845624595,0,1,test
1538,Punjab,0,3,32563.89261370409,27067.39985495377,87.60780666685278,0,1,train
1539,Sindh,0,7,70553.21822245464,45157.06654204398,156.55399874962353,1,0,train
1540,Sindh,1,5,42701.81664294371,32175.657797306336,109.2879913379984,1,0,train
1541,Khyber Pakhtunkhwa,0,5,17518.62686431844,15937.997939600922,71.3212031307211,0,1,train
1542,Sindh,0,4,81508.54705705818,55956.80934657945,18.666805001918732,1,0,train
1543,Punjab,0,3,23919.342750382606,14117.658442055184,22.59052804666376,0,1,test
1544,Punjab,1,3,19755.131317488493,18701.061548819227,29.9356462155517,1,1,train
1545,Punjab,0,6,15779.562423671214,15151.934636023903,96.40409716935851,0,1,train
1546,Khyber Pakhtunkhwa,0,4,7653.748089879623,6864.5679524332245,46.240592368568095,0,1,test
1547,Punjab,0,4,69171.69960072119,61029.86032544391,101.34722865482257,0,0,test
1548,Sindh,1,4,49705.02418618266,45063.70408238907,91.16438840343335,1,0,train
1549,Khyber Pakhtunkhwa,0,2,12810.212158976336,8457.881571008265,59.409598897184026,0,1,train
1550,Sindh,0,8,21578.36254060165,14297.035246676189,88.6821067036455,0,1,train
1551,Punjab,0,8,36011.67473434849,30248.289127851534,131.51720231344126,0,1,test
1552,Khyber Pakhtunkhwa,0,4,34960.95261292663,33967.060147705764,45.07411265715342,0,1,test
1553,Sindh,0,1,9706.733301538512,9937.219365574903,40.98491173282106,1,1,train
1554,Punjab,1,4,41387.202924646466,32784.2366034617,46.94321413131527,0,0,train
1555,Sindh,1,12,38932.649494071375,33132.80529348396,111.12191542813898,1,1,train
1556,Sindh,1,6,4101.520239511487,3000,48.33171277741928,0,1,train
1557,Punjab,0,4,16886.746071438567,23329.224442441042,40.49248792342194,0,1,train
1558,Punjab,0,3,52960.18033408669,31947.5366962067,59.77201034359556,1,0,train
1559,Punjab,1,5,9937.135505269227,7190.732678183866,90.08021626228668,0,1,test
1560,Sindh,1,4,16044.952524403681,17965.237128738878,10,1,1,train
1561,Punjab,1,11,22803.596338953375,15630.458635034875,136.06447250082246,0,1,train
1562,Islamabad,0,5,91837.9242437263,78886.19543151543,123.7088920114015,0,0,test
1563,Sindh,0,7,13733.96382090892,11812.074760119056,103.77367184941531,1,1,train
1564,Punjab,0,5,46567.011891227354,34290.24429516428,84.3907619687038,1,0,train
1565,Punjab,0,4,10422.91865057204,12900.537322809478,63.165841794414305,0,1,train
1566,Sindh,1,3,24615.278778826516,21453.503831310747,95.32578182910497,1,1,train
1567,Punjab,0,2,9145.895512524883,9639.452267605402,33.11569659062361,0,1,train
1568,Islamabad,1,5,36332.723659158,41764.014517505166,104.68944761683099,1,1,test
1569,Sindh,0,3,21098.330693957272,14627.205469196833,54.96071742548641,0,1,train
1570,Punjab,0,3,40114.35818540073,26104.76739243018,52.09472814987277,0,0,train
1571,Punjab,0,5,38215.20705491186,32925.82483774159,124.81151875262127,1,1,train
1572,Balochistan,0,3,28246.880661546023,23503.577097539808,10,0,1,train
1573,Punjab,0,6,38722.54344833058,39520.96016484573,110.72148898911519,1,1,test
1574,Punjab,1,2,83361.03181484574,60830.179128347554,38.34393485310406,0,0,train
1575,Punjab,1,2,29060.675353453767,28504.306995187762,81.1148592371164,1,1,train
1576,Sindh,1,7,40079.331755062485,34821.80069831329,99.31519418078054,1,0,test
1577,Punjab,0,6,34745.35831844501,26448.537715025832,38.13377915176774,0,1,train
1578,Punjab,0,3,42639.63423461537,33599.624763505526,19.19861347043431,0,0,test
1579,Balochistan,0,4,27059.383886118234,27061.425199254823,10,0,1,train
1580,Punjab,0,7,8696.704470357261,10089.556754937294,110.03148168698308,0,1,train
1581,Sindh,0,4,72018.28472122335,46929.2124014815,34.29364075628494,0,0,train
1582,Punjab,1,5,84672.82973785316,55854.366449394314,155.85165065741234,1,0,train
1583,Sindh,1,6,49025.921045359035,33111.92159297463,99.65014814308637,1,0,train
1584,Punjab,0,7,50516.53486857035,33234.80349469615,132.51399664360176,0,0,test
1585,Khyber Pakhtunkhwa,0,3,21003.86584592383,18794.289625904774,104.52821600493401,0,1,train
1586,Punjab,1,8,55104.60882973088,33525.85395516124,110.50005576229721,0,0,train
1587,Punjab,1,3,20668.968425730567,21171.809274418665,98.44251316940134,0,1,train
1588,Punjab,0,4,13585.98659343911,15857.177026813086,70.04217873738156,0,1,train
1589,Punjab,1,6,68291.77706709201,55660.50066441974,127.01611307407455,0,0,test
1590,Punjab,0,5,19435.866644937196,21626.109646628138,62.93603276196824,0,1,train
1591,Punjab,0,9,6654.293930437054,5235.774000855223,63.3835242205629,0,1,train
1592,Sindh,1,3,29428.50679582384,27460.388891178893,92.20305538781669,0,1,train
